1K,q1,18540,0.18044829368591309
1K,q1,18540,0.07874774932861328
1K,q1,18540,0.07666587829589844
1K,q1,18540,0.07558393478393555
1K,q1,18540,0.07396626472473145
1K,q1,15483,0.07576227188110352
1K,q1,15483,0.07638788223266602
1K,q1,15483,0.07522368431091309
1K,q1,15483,0.07587981224060059
1K,q1,15483,0.08406758308410645
1K,q1,11617,0.07579898834228516
1K,q1,11617,0.0740501880645752
1K,q1,11617,0.07679533958435059
1K,q1,11617,0.07885479927062988
1K,q1,11617,0.07567024230957031
1K,q1,17226,0.07460570335388184
1K,q1,17226,0.07494997978210449
1K,q1,17226,0.0979762077331543
1K,q1,17226,0.07581710815429688
1K,q1,17226,0.07760047912597656
1K,q1,10386,0.07564282417297363
1K,q1,10386,0.07422375679016113
1K,q1,10386,0.07155585289001465
1K,q1,10386,0.07388591766357422
1K,q1,10386,0.07809638977050781
1K,q1,11113,0.07570767402648926
1K,q1,11113,0.07546520233154297
1K,q1,11113,0.07393765449523926
1K,q1,11113,0.07133626937866211
1K,q1,11113,0.07292675971984863
1K,q1,11974,0.0735785961151123
1K,q1,11974,0.0717167854309082
1K,q1,11974,0.0684516429901123
1K,q1,11974,0.06804990768432617
1K,q1,11974,0.07123875617980957
1K,q1,19179,0.06865119934082031
1K,q1,19179,0.0731804370880127
1K,q1,19179,0.06956076622009277
1K,q1,19179,0.09910368919372559
1K,q1,19179,0.07198143005371094
1K,q1,19903,0.07347798347473145
1K,q1,19903,0.07696175575256348
1K,q1,19903,0.06936526298522949
1K,q1,19903,0.07059907913208008
1K,q1,19903,0.07136988639831543
1K,q1,18887,0.07211661338806152
1K,q1,18887,0.07135152816772461
1K,q1,18887,0.08686184883117676
1K,q1,18887,0.07098650932312012
1K,q1,18887,0.073944091796875
1K,q1,12985,0.0723719596862793
1K,q1,12985,0.07035231590270996
1K,q1,12985,0.07134819030761719
1K,q1,12985,0.07063722610473633
1K,q1,12985,0.07199883460998535
1K,q1,13507,0.07182526588439941
1K,q1,13507,0.07239246368408203
1K,q1,13507,0.07099437713623047
1K,q1,13507,0.0908055305480957
1K,q1,13507,0.0850670337677002
1K,q1,473,0.0708627700805664
1K,q1,473,0.08310675621032715
1K,q1,473,0.07413673400878906
1K,q1,473,0.07094573974609375
1K,q1,473,0.07196259498596191
1K,q1,4630,0.07714104652404785
1K,q1,4630,0.07325339317321777
1K,q1,4630,0.0751955509185791
1K,q1,4630,0.0746297836303711
1K,q1,4630,0.07482481002807617
1K,q1,5911,0.07224893569946289
1K,q1,5911,0.07007527351379395
1K,q1,5911,0.07200765609741211
1K,q1,5911,0.06696367263793945
1K,q1,5911,0.06791472434997559
1K,q1,15582,0.06965804100036621
1K,q1,15582,0.06777048110961914
1K,q1,15582,0.07182168960571289
1K,q1,15582,0.07316374778747559
1K,q1,15582,0.08947277069091797
1K,q1,7072,0.07419896125793457
1K,q1,7072,0.07360410690307617
1K,q1,7072,0.07198810577392578
1K,q1,7072,0.07374835014343262
1K,q1,7072,0.07304954528808594
1K,q1,4207,0.07547998428344727
1K,q1,4207,0.07694602012634277
1K,q1,4207,0.0737459659576416
1K,q1,4207,0.07094430923461914
1K,q1,4207,0.07218790054321289
1K,q1,4742,0.0767982006072998
1K,q1,4742,0.09610557556152344
1K,q1,4742,0.06999087333679199
1K,q1,4742,0.06895780563354492
1K,q1,4742,0.07202863693237305
1K,q1,5226,0.0822458267211914
1K,q1,5226,0.0713508129119873
1K,q1,5226,0.07398486137390137
1K,q1,5226,0.07357549667358398
1K,q1,5226,0.09027433395385742
1K,q2,1,0.09482932090759277
1K,q2,1,0.08638834953308105
1K,q2,1,0.08319377899169922
1K,q2,1,0.08413839340209961
1K,q2,1,0.08806133270263672
1K,q2,13,0.14061808586120605
1K,q2,13,0.1427779197692871
1K,q2,13,0.15453410148620605
1K,q2,13,0.11153197288513184
1K,q2,13,0.10634851455688477
1K,q2,4,0.09129476547241211
1K,q2,4,0.07863140106201172
1K,q2,4,0.08116650581359863
1K,q2,4,0.09229087829589844
1K,q2,4,0.08672142028808594
